x,train_mean0,train_sd1,test_mean2,test_sd3
20254862,3.9806576,0.5226768,3.2993042,0.64217407
20389000,4.0002584,0.5190496,3.2550404,0.52097523
20523138,3.9742327,0.44323006,3.2185364,0.4633323
20657276,3.9861429,0.37584534,3.222016,0.47974885
20791415,3.9421952,0.406722,3.2128146,0.44386414
20925553,3.908309,0.40617076,3.1971998,0.43150917
21059691,3.8588114,0.41058776,3.2508132,0.4065762
21193829,3.80993,0.3986914,3.295065,0.44696435
21327967,3.798604,0.440155,3.2972252,0.4180449
21462105,3.7790768,0.34016675,3.2538364,0.4310334
21596244,3.772169,0.26787362,3.2357857,0.4104315
21730382,3.8016188,0.33439702,3.239874,0.4602722
21864520,3.793124,0.39398658,3.2908866,0.5031128
21998658,3.8178113,0.43018204,3.326131,0.5420405
22132796,3.8430302,0.3530336,3.330185,0.5398586
22266934,3.8483937,0.27019587,3.3521662,0.5198866
22401073,3.8168879,0.2554346,3.3349495,0.5118826
22535211,3.8078659,0.2542962,3.3541214,0.4969566
22669349,3.8224125,0.2379763,3.3440425,0.45926017
22803487,3.8145046,0.24128024,3.3686383,0.4547077
22937625,3.8363876,0.20783383,3.3897743,0.46710548
23071763,3.861082,0.22357859,3.3684638,0.4568741
23205902,3.8969738,0.16291349,3.3586175,0.44929522
23340040,3.9652767,0.16191615,3.4064224,0.48945886
23474178,4.0680823,0.20717305,3.3631134,0.4419612
23608316,4.151607,0.11045495,3.328802,0.38918096
23742454,4.21978,0.08828022,3.3769217,0.4514793
23876592,4.293135,0.074633405,3.3902295,0.4630453
24010731,4.321488,0.015038098,3.4422066,0.45122385
24144869,4.333006,0.042601794,3.4546528,0.42999232
24279007,4.371372,0.055491865,3.4565208,0.43079662
24413145,4.4455686,0.093222104,3.5502021,0.44921264
24547283,4.5320115,0.16195281,3.6395152,0.408008
24681421,4.5191436,0.22762749,3.6882305,0.43099728
24815560,4.567896,0.26786506,3.6590738,0.43662116
24949698,4.5307727,0.23761424,3.6738331,0.3906751
25083836,4.536362,0.19040655,3.7021167,0.32536513
25217974,4.598393,0.16698977,3.701905,0.30502415
25352112,4.5702205,0.14422235,3.6813812,0.30886218
25486250,4.5735316,0.2072225,3.7315762,0.31639025
25620389,4.573845,0.20318493,3.7137518,0.3246408
25754527,4.5381274,0.19264051,3.6920433,0.27384347
25888665,4.5153146,0.16542602,3.6691723,0.2897688
26022803,4.55745,0.14161053,3.6875887,0.30241197
26156941,4.5853715,0.14201322,3.6838295,0.30910066
26291079,4.580168,0.119547024,3.6921132,0.22442101
26425217,4.5941505,0.1549539,3.7135687,0.2163948
26559356,4.6134024,0.24385956,3.7482116,0.1976669
26693494,4.7023954,0.26184773,3.755391,0.15063357
26827632,4.7428226,0.22680049,3.7891848,0.052309193
26961770,4.7718735,0.21245526,3.8572664,0.13102354
27095908,4.799353,0.22349733,3.8808734,0.16171058
27230046,4.7430844,0.27358052,3.8354523,0.16296455
27364185,4.7371097,0.30738732,3.8602402,0.18356228
27498323,4.751065,0.34972373,3.9192164,0.16027026
27632461,4.8476253,0.38858077,3.926295,0.1168028
27766599,4.9155293,0.3693659,3.9673321,0.13406476
27900737,4.906976,0.32229096,3.9655988,0.07567655
28034875,4.8782787,0.33378577,3.944039,0.06702366
28169014,4.843451,0.35449442,3.972635,0.04543156
28303152,4.866772,0.38415155,3.999705,0.099595174
28437290,4.8990955,0.37791672,4.030068,0.10800002
28571428,4.9931855,0.36009052,4.050728,0.11793499
28705566,4.997867,0.30379105,4.0583215,0.11842494
28839704,5.0194135,0.2762586,4.033156,0.19865209
28973843,5.009139,0.2790677,4.041174,0.21428816
29107981,5.0145583,0.32185793,4.0810566,0.11281589
29242119,5.0671024,0.3293948,4.095618,0.059494972
29376257,5.0910587,0.29092872,4.124389,0.095515385
29510395,5.07362,0.2631738,4.0929503,0.14809228
29644533,5.087258,0.21729809,4.098655,0.15567479
29778672,5.0598655,0.160761,4.1151233,0.1319276
29912810,5.013879,0.16868934,4.1119437,0.13955326
30046948,5.008491,0.23190722,4.1374164,0.028121302
30181086,5.033975,0.23518223,4.1750083,0.030305924
30315224,5.0245776,0.23901801,4.18784,0.039961737
30449362,5.0211196,0.22434573,4.188723,0.03999243
30583501,5.0080075,0.2597848,4.183851,0.02084437
30717639,5.0055404,0.2905976,4.2084656,0.024066523
30851777,5.0269866,0.343713,4.215286,0.0892965
30985915,5.048288,0.26857346,4.151757,0.121947505
31120053,5.045126,0.2787591,4.140248,0.15508367
31254191,5.0772796,0.3168564,4.192557,0.19366446
31388329,5.118885,0.30113223,4.2136345,0.19217266
31522468,5.15833,0.2630015,4.212938,0.15710312
31656606,5.14383,0.30150113,4.2483106,0.12669992
31790744,5.171114,0.2942201,4.2158127,0.21148549
31924882,5.1436696,0.21754205,4.176565,0.21564534
32059020,5.140302,0.21603177,4.2125754,0.14783072
32193158,5.1819386,0.2336614,4.278318,0.16478002
32327297,5.279078,0.22690026,4.277486,0.20775492
32461435,5.33617,0.17955725,4.260404,0.18876983
32595573,5.3768864,0.17174447,4.3096967,0.2289522
32729711,5.395531,0.23159218,4.3590603,0.2660966
32863849,5.391645,0.24130788,4.408821,0.3073394
32997987,5.42248,0.23717217,4.4242725,0.27850026
33132126,5.470566,0.27193055,4.411512,0.27397123
33266264,5.540176,0.21538751,4.4180274,0.33828402
33400402,5.614492,0.12949161,4.4412246,0.33040336
33534540,5.641042,0.09301806,4.495769,0.33898532
33668678,5.7342715,0.07686635,4.5191917,0.24374837
33802816,5.754511,0.041102335,4.4689393,0.18689635
33936955,5.731726,0.05056601,4.420712,0.124886006
34071093,5.748221,0.02843911,4.452641,0.14938937
34205231,5.735399,0.10944742,4.4977098,0.16238107
34339369,5.661859,0.16337983,4.528606,0.1519342
34473507,5.656673,0.20904602,4.5397453,0.09940806
34607645,5.705339,0.26329657,4.6004376,0.040831905
34741784,5.711805,0.31725833,4.6757274,0.075959146
34875922,5.702625,0.3502457,4.8274875,0.1875341
35010060,5.686362,0.37416014,4.9477386,0.25931284
35144198,5.712725,0.35323393,4.9696317,0.23968089
35278336,5.741787,0.30970338,5.018002,0.19483455
35412474,5.7412744,0.276356,5.0435348,0.2507886
35546613,5.7341475,0.3659694,5.1055145,0.23299329
35680751,5.725399,0.37982684,5.17563,0.22960797
35814889,5.707859,0.2668295,5.1747336,0.18595015
35949027,5.7480736,0.19960365,5.166927,0.09218268
36083165,5.8219323,0.18387216,5.166901,0.059625078
36217303,5.820406,0.19398469,5.1795444,0.039345182
36351441,5.841032,0.1929462,5.165256,0.030974766
36485580,5.9019294,0.17636001,5.134731,0.06270308
36619718,5.9564033,0.20208836,5.1609244,0.12711853
36753856,5.9364295,0.16308066,5.180832,0.13285035
36887994,5.872786,0.16489555,5.233749,0.18889342
37022132,5.873841,0.21533781,5.2407074,0.20529665
37156270,5.9441237,0.2557651,5.2669697,0.2051844
37290409,6.0120444,0.24714595,5.251606,0.1602809
37424547,6.07984,0.2905335,5.228779,0.19513929
37558685,6.0805225,0.35602558,5.228901,0.29515183
37692823,6.0754704,0.3159213,5.2316775,0.24981728
37826961,6.102257,0.28657866,5.2971764,0.21773194
37961099,6.153031,0.27412304,5.2827926,0.20409389
38095238,6.206728,0.2816448,5.2521796,0.13303553
38229376,6.248055,0.31972048,5.3019614,0.07372524
38363514,6.2169166,0.26912004,5.3480988,0.12526028
38497652,6.1552243,0.20690498,5.299622,0.103773504
38631790,6.1310353,0.1633804,5.186993,0.107795514
38765928,6.065932,0.038833108,5.107961,0.0943822
38900067,6.0343385,0.09565866,5.068831,0.14166893
39034205,6.032905,0.16419858,5.058948,0.18513684
39168343,6.0239472,0.16555664,5.0217204,0.2190183
39302481,6.0445533,0.27821985,5.001881,0.3304348
39436619,6.0257645,0.320647,5.0296936,0.39968193
39570757,6.0218544,0.38901964,4.950391,0.4788911
39704896,5.9686694,0.4504638,4.973018,0.47855753
39839034,5.9371357,0.44904366,4.936383,0.52542716
39973172,5.9150887,0.4134649,4.986078,0.56622344
40107310,5.854913,0.41101032,5.058137,0.576993
40241448,5.7410884,0.4770942,5.05899,0.55931485
40375586,5.677313,0.42571718,5.020424,0.5727765
40509725,5.6429152,0.3552538,5.030715,0.55065316
40643863,5.608957,0.31468987,4.9723105,0.46351966
40778001,5.582394,0.30238912,4.920746,0.4368268
40912139,5.5288215,0.36449456,4.9026713,0.39023453
41046277,5.464939,0.4087139,4.9217377,0.35916787
41180415,5.455446,0.42435205,4.9572306,0.37877688
41314553,5.492901,0.39942512,5.0065074,0.32167768
41448692,5.554611,0.33478272,4.975857,0.30507767
41582830,5.521483,0.29473475,4.962938,0.31877255
41716968,5.5186677,0.22306293,4.9476438,0.23877306
41851106,5.5774684,0.15249494,4.944546,0.11171237
41985244,5.5793877,0.026280059,4.997425,0.060482275
42119382,5.614116,0.08970178,5.050016,0.027502792
42253521,5.6033707,0.15127328,5.076014,0.045272786
42387659,5.615034,0.2131074,5.0754128,0.13067742
42521797,5.6495304,0.23728521,5.0568714,0.2430144
42655935,5.6739106,0.19239041,5.072184,0.38167664
42790073,5.646853,0.25505084,5.0956326,0.4445394
42924211,5.6128345,0.32250097,5.1150694,0.49075174
43058350,5.5608845,0.3599081,5.0655622,0.48509362
43192488,5.5141296,0.39505735,5.0973396,0.5148178
43326626,5.4913826,0.4446887,5.0922723,0.5488811
43460764,5.5025783,0.4260749,5.1000447,0.5671786
43594902,5.5159874,0.4648175,5.0843735,0.5721705
43729040,5.5197215,0.61637414,5.06427,0.6205145
43863179,5.5517497,0.72464025,5.0648427,0.70589095
43997317,5.575908,0.7052718,5.084025,0.7537039
44131455,5.6216507,0.6682952,5.0896225,0.7242546
44265593,5.6604857,0.6163852,5.1223273,0.66154695
44399731,5.68677,0.6787728,5.1800942,0.59970117
44533869,5.729093,0.7933273,5.2130847,0.6276548
44668008,5.7795167,0.7447209,5.233443,0.63037646
44802146,5.816232,0.7208864,5.273099,0.5972557
44936284,5.8549423,0.7580375,5.3077893,0.56028384
45070422,5.9357815,0.66716784,5.31101,0.49984843
45204560,6.003536,0.5543452,5.3425756,0.4911728
45338698,6.072516,0.532786,5.3763185,0.4084331
45472837,6.115598,0.49044573,5.3440194,0.3352438
45606975,6.1193714,0.48910227,5.320951,0.22761023
45741113,6.0681014,0.49003354,5.311856,0.13541599
45875251,6.0732903,0.45890257,5.3520036,0.13319588
46009389,6.111962,0.4127108,5.4098034,0.19657704
46143527,6.0760994,0.35942924,5.42449,0.2174723
46277665,6.0898223,0.4338194,5.4680405,0.18308483
46411804,6.0645065,0.48909235,5.5499034,0.24597627
46545942,6.0297227,0.46917003,5.6225796,0.3264059
46680080,6.0447507,0.47223258,5.619988,0.3193475
46814218,6.052275,0.4791887,5.573323,0.28304502
46948356,6.079048,0.47416767,5.5629907,0.22667114
47082494,6.0834765,0.4919651,5.4840245,0.24469745
47216633,6.0531287,0.4765172,5.473289,0.30117354
47350771,6.024816,0.547858,5.4612937,0.32449815
47484909,6.0133343,0.6411722,5.406164,0.3249901
47619047,5.954001,0.6376941,5.343881,0.29439825
47753185,5.9772677,0.53194666,5.3011594,0.30933365
47887323,5.9528737,0.49536464,5.261377,0.35345238
48021462,5.9115868,0.49853596,5.240906,0.3394563
48155600,5.904428,0.5068251,5.273482,0.349263
48289738,5.887319,0.5424808,5.2861333,0.40918013
48423876,5.8649197,0.57765007,5.312187,0.4543865
48558014,5.8494277,0.6331399,5.3699684,0.47427604
48692152,5.8801517,0.5615602,5.368305,0.53791416
48826291,5.90947,0.5987252,5.339808,0.53873795
48960429,5.880523,0.6504098,5.325827,0.60430205
49094567,5.8531375,0.6457772,5.343578,0.5881519
49228705,5.90349,0.697689,5.37322,0.5549986
49362843,5.9378076,0.7165428,5.379898,0.49276403
49496981,5.9320273,0.68809247,5.355575,0.42815122
49631120,5.9421577,0.6888728,5.376017,0.42127958
49765258,5.965942,0.71559006,5.4100823,0.39371893
49899396,6.0200143,0.75530285,5.4690742,0.3987312
50033534,6.047013,0.76300204,5.533167,0.41019735
50167672,6.050312,0.75049096,5.5485168,0.40222573
50301810,6.077947,0.72480303,5.568665,0.40474054
50435949,6.1261525,0.6902231,5.6207986,0.40412813
50570087,6.177204,0.74980855,5.617719,0.4521965
50704225,6.1684837,0.7806365,5.63528,0.44361344
50838363,6.185635,0.7171225,5.638752,0.465393
50972501,6.285072,0.70206004,5.5885434,0.49403203
51106639,6.4112315,0.71989185,5.630356,0.47630665
51240778,6.4721084,0.6738275,5.7129865,0.37639385
51374916,6.508564,0.6598122,5.7046885,0.3278731
51509054,6.523707,0.6112247,5.6585526,0.31746784
51643192,6.530337,0.51971936,5.600031,0.33299762
51777330,6.5316367,0.50803846,5.595028,0.3505398
51911468,6.490806,0.4997347,5.601858,0.31201217
52045606,6.4503922,0.5144011,5.6376724,0.38474387
52179745,6.495686,0.50764537,5.6545715,0.46915907
52313883,6.502451,0.4868974,5.602448,0.48045167
52448021,6.4312057,0.47395676,5.568203,0.49882627
52582159,6.359751,0.5184755,5.5770493,0.629623
52716297,6.33511,0.49161905,5.539011,0.68956864
52850435,6.384599,0.47111043,5.58511,0.6765973
52984574,6.4104724,0.5278738,5.700933,0.65025854
53118712,6.3484254,0.6330368,5.6908393,0.61435556
53252850,6.286583,0.65127665,5.6620884,0.5361264
53386988,6.305925,0.6394975,5.6708794,0.45352793
53521126,6.348999,0.6226031,5.686125,0.43753096
53655264,6.359099,0.57409215,5.694513,0.43840614
53789403,6.3865223,0.5517862,5.7403946,0.37256953
53923541,6.4172034,0.56053716,5.782022,0.2813182
54057679,6.4844832,0.5554221,5.778153,0.21294124
54191817,6.5440345,0.51581186,5.806004,0.19530556
54325955,6.578298,0.44634196,5.8434043,0.22383872
54460093,6.552468,0.40081656,5.8800635,0.27992395
54594232,6.515888,0.33061397,5.88039,0.3278566
54728370,6.4506326,0.32380491,5.907018,0.338891
54862508,6.453236,0.3392042,5.8663163,0.3317015
54996646,6.4759126,0.32000914,5.8463516,0.2742699
55130784,6.4593215,0.31684712,5.861383,0.21974765
55264922,6.485722,0.30010298,5.9392447,0.19134341
55399061,6.55915,0.24841641,5.9473205,0.20981
55533199,6.637568,0.26240054,5.9162545,0.23322889
55667337,6.6388116,0.3046091,5.9209633,0.26530537
55801475,6.691597,0.29010513,5.939533,0.2725384
55935613,6.7797713,0.3075729,5.92158,0.31315106
56069751,6.851794,0.32982537,5.887755,0.41377017
56203890,6.881614,0.32445407,5.9529796,0.48956156
56338028,6.8601193,0.31542403,6.035015,0.4907218
56472166,6.8484406,0.30782932,6.05018,0.55872166
56606304,6.8192635,0.27695715,6.091829,0.5960685
56740442,6.7703376,0.24301472,6.134313,0.6111344
56874580,6.7416368,0.25279397,6.1838813,0.64627224
57008718,6.7688065,0.3379047,6.232826,0.62256765
57142857,6.844259,0.39690313,6.245544,0.6388801
57276995,6.9011664,0.39625686,6.242323,0.66019845
57411133,6.9367166,0.41662923,6.222757,0.66323537
57545271,6.9253783,0.45300394,6.172815,0.6649335
57679409,6.8681736,0.42748004,6.1312003,0.6712464
57813547,6.81669,0.42893478,6.05608,0.66612357
57947686,6.7463546,0.42484614,5.9888053,0.60809654
58081824,6.739719,0.4049587,5.9439254,0.58992344
58215962,6.7800803,0.3915917,5.9601994,0.56499
58350100,6.730072,0.34469506,5.986179,0.5336817
58484238,6.7247314,0.27861312,5.996895,0.46586874
58618376,6.8072586,0.21162899,5.9708714,0.39690453
